iso3,year,measure,hiv,baseline,sd1,disrupt,sd2,ratio,ratio.sd
AGO,2020,inc,a,348.615697353594,8.83059690464734,347.702740512351,8.7735013375146,0.999958594656176,
AGO,2020,inc,pos,348.615697353594,8.83059690464734,347.702740512351,8.7735013375146,1.01446304541884,0.0677624890826046
AGO,2020,mort,a,55.0283978589777,4.04331497396384,56.2841914881221,4.10495792650839,1.00307044210344,
AGO,2020,mort,pos,55.0283978589777,4.04331497396384,56.2841914881221,4.10495792650839,1.0162485069775,0.067503672173844
AGO,2021,inc,a,354.90069443936,10.0819005415926,360.319737050561,10.2267977391604,1.00690687053032,
AGO,2021,inc,pos,354.90069443936,10.0819005415926,360.319737050561,10.2267977391604,1.0114811994787,0.0681816794648734
AGO,2021,mort,a,55.7034911711135,4.21653389590993,62.6091698748846,4.57040362487437,1.00817166731173,
AGO,2021,mort,pos,55.7034911711135,4.21653389590993,62.6091698748846,4.57040362487437,1.00946032755398,0.0690915272035802
AGO,2022,inc,a,360.660812234212,11.2057270340353,372.139221068426,11.5921083206022,1.00840119305951,
AGO,2022,inc,pos,360.660812234212,11.2057270340353,372.139221068426,11.5921083206022,1.008659342038,0.0700750932489762
AGO,2022,mort,a,56.6073552515076,4.37369859877569,59.900426982841,4.56934131481879,0.998012897477665,0.0356606421255338
AGO,2022,mort,pos,56.6073552515076,4.37369859877569,59.900426982841,4.56934131481879,0.998012897477665,0.0356606421255338
AGO,2023,inc,a,367.012912307272,12.1673769516016,379.279816092676,12.6212054953406,1.02851254480386,0.105926662680521
AGO,2023,inc,pos,367.012912307272,12.1673769516016,379.279816092676,12.6212054953406,1.02851254480386,0.105926662680521
AGO,2023,mort,a,57.0770364983722,4.51025425975881,59.4712388376648,4.65254208199649,1.01611221746494,0.0407787370333872
AGO,2023,mort,pos,57.0770364983722,4.51025425975881,59.4712388376648,4.65254208199649,1.01611221746494,0.0407787370333872
AGO,2024,inc,a,372.487149231634,12.9712773269993,384.160771442991,13.4174299963636,1.13153868186244,0.119308505167017
AGO,2024,inc,pos,372.487149231634,12.9712773269993,384.160771442991,13.4174299963636,1.13153868186244,0.119308505167017
AGO,2024,mort,a,57.6533229153436,4.62395924972153,59.7413823578807,4.74633199802293,1.03289199108146,0.0454445872955043
AGO,2024,mort,pos,57.6533229153436,4.62395924972153,59.7413823578807,4.74633199802293,1.03289199108146,0.0454445872955043
BGD,2020,inc,a,237.287085332128,5.73555407564099,237.43343524103,5.58656274807542,1.06506866956395,0.115176114279331
BGD,2020,mort,a,20.4779464924698,1.5232259368099,24.2154774575454,1.7840702758374,1.06506866956395,0.115176114279331
BGD,2021,inc,a,235.378703344225,5.62900307776317,246.407695661333,5.57050498760743,1.03464575991532,0.0486010578823315
BGD,2021,mort,a,20.313706457209,1.50894604269014,23.6120572159493,1.72167992084354,1.03464575991532,0.0486010578823315
BGD,2022,inc,a,233.823967179348,5.54034354923379,246.154270942611,5.71171111089478,1.04887000177787,0.116007683868659
BGD,2022,mort,a,20.1805854247894,1.49726059137414,21.4686488016369,1.5821240747054,1.04887000177787,0.116007683868659
BGD,2023,inc,a,232.55773570412,5.4676905361882,242.995765234611,5.70460937271686,1.03267785438242,0.0509195371226128
BGD,2023,mort,a,20.0730982145458,1.4880111226112,21.0621720345472,1.55395285176855,1.03267785438242,0.0509195371226128
BGD,2024,inc,a,231.527299179391,5.40927162342996,240.238365916667,5.65592482637469,1.0432404358164,0.11708876067896
BGD,2024,mort,a,19.9867604463222,1.48259720122034,20.8162397477452,1.53920528009313,1.0432404358164,0.11708876067896
CHN,2020,inc,a,55.4493872914286,0.59653709293416,55.5121043986695,0.598239192787053,1.0011714001812,0.0337525459310145
CHN,2020,mort,a,2.13040252812213,0.032324061304603,2.60352202827718,0.0339326154731332,1.19149041089535,0.127069189808514
CHN,2021,inc,a,54.6184513606107,0.587330980734756,55.0743063632453,0.592338091425864,1.04744270270111,0.0344342017256449
CHN,2021,mort,a,2.09826066219776,0.0318553646308903,2.3177190343393,0.0380973649261578,1.17072040620018,0.123382706504672
CHN,2022,inc,a,53.8010074542683,0.578288884509033,54.1713599850446,0.581436361665605,1.05336143945898,0.0349673901313958
CHN,2022,mort,a,2.06664055397709,0.031394367697765,2.08309979825572,0.0322165052946764,1.07036545487229,0.111626847658768
CHN,2023,inc,a,52.9965612880545,0.569401533545864,53.2317597802034,0.571280920346649,1.0455123261953,0.0347809265547259
CHN,2023,mort,a,2.03552364208548,0.0309407199673579,2.04448495382259,0.0312582689014265,1.05556193441653,0.109969919963599
CHN,2024,inc,a,52.204734481176,0.560662237259064,52.3540671695244,0.561933431398947,1.03824357841443,0.0344726653888988
CHN,2024,mort,a,2.00489570127971,0.0304941605554225,2.01051042045819,0.0306930007653935,1.04767830365066,0.109250781176945
IDN,2020,inc,a,349.941107765517,3.09185936637417,353.211310762802,3.05401864662765,1.00124760196243,0.015244795159213
IDN,2020,mort,a,31.4285227682731,0.295918251886625,36.7379646746713,0.359948384702486,1.22238989747182,0.0246799512292391
IDN,2021,inc,a,347.976595296728,3.03596172061663,391.291997760135,3.27493756417554,1.00846476828868,0.0153368924825897
IDN,2021,mort,a,31.2210024811854,0.290806227388358,50.111225622107,0.568432612111521,1.10495475786813,0.0251538508634369
IDN,2022,inc,a,346.328935268048,2.98682867493457,412.641560680882,3.52575927564457,1.00700134593234,0.015295164964794
IDN,2022,mort,a,31.0566095572895,0.28636609403525,39.3349256729181,0.349803851807189,1.00820919806822,0.0218555424950629
IDN,2023,inc,a,344.945736679136,2.94384271670622,405.539729348448,3.50065330039551,1.00455471048075,0.0152535006740178
IDN,2023,mort,a,30.9287220996879,0.282519143088292,36.9252901023742,0.32999019305968,1.00463931666135,0.0216552675627729
IDN,2024,inc,a,343.893709445453,2.90641998622423,396.640824239469,3.42955780673026,1.00297671584116,0.0152272440925646
IDN,2024,mort,a,30.8302503246871,0.279196440945448,35.9268267532187,0.322676316650919,1.00303552699899,0.0216106526921907
IND,2020,inc,a,219.759546430254,6.63286187959889,217.321661758163,6.55688799375503,1.00942188596759,0.0124763212599608
IND,2020,mort,a,31.1607710042239,0.327375818603106,35.4790830417784,0.400481492729682,1.16909037826068,0.0163671962297518
IND,2021,inc,a,218.011414160202,6.65034454422357,226.249987621685,7.24728766542437,1.1245775185015,0.0137155487237753
IND,2021,mort,a,30.9118891142823,0.322458267271815,40.1001838252313,0.449923833698793,1.6055806275726,0.0306712400839806
IND,2022,inc,a,216.5465439667,6.67135418252204,232.823424997619,7.6230231415375,1.19159644159601,0.0148830786077565
IND,2022,mort,a,30.7580931057316,0.317375417230142,34.8485004526999,0.350692075984876,1.26671637537466,0.0169863056246992
IND,2023,inc,a,215.314956304269,6.69582103845113,230.517523164408,7.55400340814003,1.17578347232752,0.0146691633931372
IND,2023,mort,a,30.6234973938224,0.317278729842601,33.202472420335,0.346486633006605,1.19401937771707,0.015674692367118
IND,2024,inc,a,214.275885376836,6.72355807782869,227.251414846918,7.48855900619374,1.1534967385666,0.0142734832471763
IND,2024,mort,a,30.4994935564906,0.31827437412772,32.6120477637915,0.344693490275253,1.16543855031859,0.015190855273279
MMR,2020,inc,a,517.494391163353,12.6926701709042,519.319055597833,12.5940013519436,0.989786931108586,0.0422085140459708
MMR,2020,mort,a,34.7347489290328,2.58269265883969,37.1065617090771,2.68917347468392,1.1387697483847,0.0180140567787881
MMR,2021,inc,a,513.936870211751,12.5955309499713,523.293507286127,12.499563705114,1.03893648022719,0.0460511112910799
MMR,2021,mort,a,34.4766529946305,2.56069391790044,35.9787302987691,2.65094535498561,1.29751626858904,0.0215713742850751
MMR,2022,inc,a,510.827612483667,12.5007094741238,520.53663264573,12.5377455410085,1.07649811689306,0.048802217742834
MMR,2022,mort,a,34.2670006536316,2.54202559768045,35.1513637843581,2.59734325057995,1.13313366114462,0.0165330498395869
MMR,2023,inc,a,508.289174450027,12.4088470422922,516.340253871306,12.4926481731941,1.07192393951406,0.048763439613742
MMR,2023,mort,a,34.0987582061913,2.52625764609334,34.8395858519979,2.57117830665535,1.0843543581121,0.0160570283725921
MMR,2024,inc,a,505.88002473404,12.3203862541615,512.184069672728,12.4164496805384,1.0618505867428,0.0485629434316407
MMR,2024,mort,a,33.9658895218697,2.51301676854145,34.6150961259006,2.55242115104802,1.06940179597074,0.0159665528109284
PAK,2020,inc,a,303.202154735871,9.0974443319732,303.34230174347,9.04559034853924,1.00412031327889,0.0346125833502036
PAK,2020,mort,a,18.6192924322093,0.459472341482403,20.5417009720987,0.508471433586115,1.07468675566399,0.111216182736516
PAK,2021,inc,a,301.404692730856,9.06421411282247,313.365869129001,9.34230648521833,1.01880810022882,0.03484098332579
PAK,2021,mort,a,18.5041496638672,0.45641577437741,20.7155269749792,0.508948517872563,1.04973777037092,0.109339561916223
PAK,2022,inc,a,299.969638614073,9.03936334261784,313.714131389986,9.50169271972708,1.01962030819492,0.0349911073559182
PAK,2022,mort,a,18.3910243748642,0.453924414122037,19.3552795389573,0.474239267213959,1.03170150163016,0.107464845524626
PAK,2023,inc,a,298.943242605176,9.02211190890461,311.158355445329,9.48224001509195,1.01645320325621,0.0349192065869186
PAK,2023,mort,a,18.2719849772362,0.451904199625002,19.0627719252934,0.466968857525804,1.02753521371817,0.106884484387106
PAK,2024,inc,a,298.339744150411,9.011675851635,308.86247391777,9.43869680581404,1.01307146920654,0.0347945880576299
PAK,2024,mort,a,18.1856550037995,0.450277278623645,18.8805348376953,0.462941492344009,1.02486843322139,0.106484471916479
PER,2020,inc,a,52.4195169877534,1.2556202783639,51.9321047978055,1.25208693827757,1.00135267385704,0.0423218087382358
PER,2020,mort,a,4.86256648357837,0.180288769832852,5.26669910244012,0.186528227479966,1.10407097890456,0.0389446770478871
PER,2021,inc,a,50.9187624511631,1.38339910921715,50.9318222558397,1.4984738742085,1.04068364373079,0.0440784706038719
PER,2021,mort,a,4.52052098839639,0.228150959173817,5.34268779551067,0.263221950341448,1.12035401064924,0.0394526424868674
PER,2022,inc,a,49.5089427190176,1.59090510949966,50.7445281236641,1.77348780201446,1.04686892388221,0.0447824016684353
PER,2022,mort,a,4.2344878745007,0.27431908243752,4.40798400458478,0.308216870151371,1.0531305524462,0.0366836368609761
PER,2023,inc,a,48.4818069014431,1.87069219522321,49.572204158091,2.0544871811009,1.04190819468021,0.0447307703339973
PER,2023,mort,a,3.99801673316227,0.321311289235976,4.0827491375614,0.350672172812331,1.04396005980247,0.0363671566006421
PER,2024,inc,a,47.6895304274028,2.16720265071776,48.4316916348149,2.35374599631746,1.03630719128531,0.044555423206821
PER,2024,mort,a,3.79240767433425,0.372756851454184,3.85233442944666,0.400499246186636,1.0388831177322,0.036215419356264
PHL,2020,inc,a,545.271694114291,28.0670401121457,543.657015953158,27.7916554742588,0.991266934748753,0.0336709906570078
PHL,2020,mort,a,24.6539715893945,0.455169882279512,29.2962910197758,0.579453270313519,1.08470475991032,0.0556861348511539
PHL,2021,inc,a,540.008599482889,28.0959866021739,600.614586092974,30.7013115815296,1.00112275469089,0.0400578916121715
PHL,2021,mort,a,24.3877016901095,0.444341854136879,37.8312761796451,0.791809660433153,1.1858815249961,0.085341704839445
PHL,2022,inc,a,535.605715096921,28.1128288909316,641.379032192901,33.443129601529,1.02627202128673,0.0487914569642292
PHL,2022,mort,a,24.1573065306255,0.435355907772489,31.7031326804163,0.547577584641156,1.04648722235388,0.0996882395108432
PHL,2023,inc,a,531.94396255023,28.1196148456888,634.281726451746,33.4398885033006,1.02432700666275,0.0580197009250704
PHL,2023,mort,a,23.9432814826302,0.428000668174538,29.3523626282877,0.50426351878607,1.02904997116571,0.120340470985344
PHL,2024,inc,a,528.920400015664,28.118018962005,620.013548844867,32.8416330531193,1.01803623694537,0.0676575342825529
PHL,2024,mort,a,23.7611047300135,0.423004028867769,28.3561258324738,0.487760745965166,1.02713052933838,0.145494861155016
RUS,2020,inc,a,52.4195169877534,1.2556202783639,51.9321047978055,1.25208693827757,0.999628854710867,0.072332161357699
RUS,2020,mort,a,4.86256648357837,0.180288769832852,5.26669910244012,0.186528227479966,1.18895548063496,0.0334797498060687
RUS,2021,inc,a,50.9187624511631,1.38339910921715,50.9318222558397,1.4984738742085,1.1158265941904,0.0818874044078895
RUS,2021,mort,a,4.52052098839639,0.228150959173817,5.34268779551067,0.263221950341448,1.55287924482305,0.0535594302125703
RUS,2022,inc,a,49.5089427190176,1.59090510949966,50.7445281236641,1.77348780201446,1.20215221609721,0.0913544440492241
RUS,2022,mort,a,4.2344878745007,0.27431908243752,4.40798400458478,0.308216870151371,1.31303635682255,0.0347807001583923
RUS,2023,inc,a,48.4818069014431,1.87069219522321,49.572204158091,2.0544871811009,1.19709657904075,0.0917225195086446
RUS,2023,mort,a,3.99801673316227,0.321311289235976,4.0827491375614,0.350672172812331,1.22645603298539,0.031402853171978
RUS,2024,inc,a,47.6895304274028,2.16720265071776,48.4316916348149,2.35374599631746,1.17674407305177,0.0901323890511926
RUS,2024,mort,a,3.79240767433425,0.372756851454184,3.85233442944666,0.400499246186636,1.19388702833483,0.0302828072719188
UGA,2020,inc,a,290.867743638002,15.164830456285,290.074923975811,15.090504076519,0.991266934748753,0.0336709906570078
UGA,2020,inc,pos,290.867743638002,15.164830456285,290.074923975811,15.090504076519,1.08470475991032,0.0556861348511539
UGA,2020,mort,a,28.7457313410331,1.36282595072429,29.0949086243913,1.37504107467517,1.00112275469089,0.0400578916121715
UGA,2020,mort,pos,28.7457313410331,1.36282595072429,29.0949086243913,1.37504107467517,1.1858815249961,0.085341704839445
UGA,2021,inc,a,292.056788400984,15.6982249660304,292.122095658441,15.5811520854054,1.02627202128673,0.0487914569642292
UGA,2021,inc,pos,292.056788400984,15.6982249660304,292.122095658441,15.5811520854054,1.04648722235388,0.0996882395108432
UGA,2021,mort,a,28.2961315053107,1.33530078652985,28.6908833116745,1.34701424550098,1.02432700666275,0.0580197009250704
UGA,2021,mort,pos,28.2961315053107,1.33530078652985,28.6908833116745,1.34701424550098,1.02904997116571,0.120340470985344
UGA,2022,inc,a,292.475756185934,16.0607731908818,293.620400267859,15.9702590723036,1.01803623694537,0.0676575342825529
UGA,2022,inc,pos,292.475756185934,16.0607731908818,293.620400267859,15.9702590723036,1.02713052933838,0.145494861155016
UGA,2022,mort,a,27.6602652439756,1.32304217888718,27.9131279902895,1.33179909354333,0.999958594656176,0.0734520199310706
UGA,2022,mort,pos,27.6602652439756,1.32304217888718,27.9131279902895,1.33179909354333,1.01446304541884,0.0677624890826046
UGA,2023,inc,a,292.296274503888,16.3204508951284,293.775882982879,16.2585826236275,1.00307044210344,0.075740301103787
UGA,2023,inc,pos,292.296274503888,16.3204508951284,293.775882982879,16.2585826236275,1.0162485069775,0.067503672173844
UGA,2023,mort,a,26.9651004614263,1.30931830602996,27.1555095818638,1.31610388475076,1.00690687053032,0.0775912660654323
UGA,2023,mort,pos,26.9651004614263,1.30931830602996,27.1555095818638,1.31610388475076,1.0114811994787,0.0681816794648734
UGA,2024,inc,a,291.920742922069,16.5009643046072,293.440370870206,16.4593240693306,1.00817166731173,0.0790124876789659
UGA,2024,inc,pos,291.920742922069,16.5009643046072,293.440370870206,16.4593240693306,1.00946032755398,0.0690915272035802
UGA,2024,mort,a,26.2522672484167,1.29392030760871,26.4148579735529,1.29962405585155,1.00840119305951,0.0800458697205564
UGA,2024,mort,pos,26.2522672484167,1.29392030760871,26.4148579735529,1.29962405585155,1.008659342038,0.0700750932489762
VNM,2020,inc,a,144.029513330679,6.00859084574677,144.994942660048,6.0703578394189,1.00849124129715,0.0595029756933611
VNM,2020,mort,a,9.32781465654564,0.531040420934084,10.6158650272192,0.589620716590683,1.1426344247017,0.091741128346995
VNM,2021,inc,a,142.868814106834,6.01214222582584,148.619305097952,6.53413838091197,1.04242605170838,0.0635164629851256
VNM,2021,mort,a,9.26248948918129,0.528839581012242,11.9711398213429,0.673182167553984,1.29925902198403,0.109922674992277
VNM,2022,inc,a,141.721995349542,6.02416052581112,148.990025088125,6.77560141943784,1.05368664019858,0.065825499742567
VNM,2022,mort,a,9.20413613831883,0.526968990249144,9.92477701338146,0.58105547898066,1.08259274053799,0.0889485294807928
VNM,2023,inc,a,140.602999307049,6.04313938357498,146.359604947577,6.71858484480162,1.04331907016882,0.0657374190669199
VNM,2023,mort,a,9.15130952074961,0.525367726359613,9.63269162497227,0.561222595155896,1.05656138017091,0.0863879816870782
VNM,2024,inc,a,139.548300549563,6.06780847253868,143.966198810119,6.65037614209522,1.03400159793831,0.0656344437731108
VNM,2024,mort,a,9.10289119788743,0.523985782875947,9.46189106905138,0.553101152464182,1.04327551082067,0.0854534855901986
ZAF,2020,inc,a,577.708706890184,20.216090375807,573.224417038209,19.6526838399963,0.99338606497438,0.0486199623191956
ZAF,2020,inc,pos,577.708706890184,20.216090375807,573.224417038209,19.6526838399963,0.99338606497438,0.0486199623191956
ZAF,2020,mort,a,106.607932954783,6.59480105125513,118.190151908809,7.57382872959567,1.11423868631705,0.100150788029235
ZAF,2020,mort,pos,106.607932954783,6.59480105125513,118.190151908809,7.57382872959567,1.11423868631705,0.100150788029235
ZAF,2021,inc,a,556.66323946924,20.8712938104539,567.288539370897,20.3988340308936,1.0204559582472,0.0529184694748118
ZAF,2021,inc,pos,556.66323946924,20.8712938104539,567.288539370897,20.3988340308936,1.0204559582472,0.0529184694748118
ZAF,2021,mort,a,100.385482618004,5.86729619087977,115.688358675925,6.46608592085177,1.15722257928027,0.0944800048837677
ZAF,2021,mort,pos,100.385482618004,5.86729619087977,115.688358675925,6.46608592085177,1.15722257928027,0.0944800048837677
ZAF,2022,inc,a,537.047570092103,21.3910010602362,552.37507131165,21.6720048106582,1.03021522422873,0.0575257339358934
ZAF,2022,inc,pos,537.047570092103,21.3910010602362,552.37507131165,21.6720048106582,1.03021522422873,0.0575257339358934
ZAF,2022,mort,a,93.5571636293653,5.14094298071372,99.2353724448614,5.14250228917923,1.06389707783368,0.0801164934132304
ZAF,2022,mort,pos,93.5571636293653,5.14094298071372,99.2353724448614,5.14250228917923,1.06389707783368,0.0801164934132304
ZAF,2023,inc,a,514.718741448689,21.8521575866916,528.550649197818,22.646012578022,1.02886049203718,0.0619963579331052
ZAF,2023,inc,pos,514.718741448689,21.8521575866916,528.550649197818,22.646012578022,1.02886049203718,0.0619963579331052
ZAF,2023,mort,a,86.684351063554,4.43534154198196,90.0568167077787,4.4675327767161,1.04166462384493,0.0740599389397698
ZAF,2023,mort,pos,86.684351063554,4.43534154198196,90.0568167077787,4.4675327767161,1.04166462384493,0.0740599389397698
ZAF,2024,inc,a,490.642807633934,23.1960341118292,503.626575884036,24.1502132188572,1.02894964775868,0.0691938191313974
ZAF,2024,inc,pos,490.642807633934,23.1960341118292,503.626575884036,24.1502132188572,1.02894964775868,0.0691938191313974
ZAF,2024,mort,a,79.7069104196358,3.77263888412704,82.3972755055358,3.85352349803192,1.03616946743723,0.0688335779020612
ZAF,2024,mort,pos,79.7069104196358,3.77263888412704,82.3972755055358,3.85352349803192,1.03616946743723,0.0688335779020612
